,id,date,genre,text,pre_target,nb_tokens,stance,sujet,pre_gemma
1548,962,31/07/2016,Homme,"Cette nuit m'a permis de voir quelque chose d'infiniment précieux que je pensais rare : de l'humanité. Chez ces personnes qui vivent dans la rue, et celles qui y travaillent : car la beauté de la chose est là, dans ce qui nous rassemble, soignants (et j'y inclue le SAMU social) et soigné. Toutes les plaies ne sont pas hémorragiques et à prendre au charge au bloc opératoire, mais elles sont là, bien présentes, ces stigmates d'une vie à errer.   C'est un travail formidable que font les infirimières, les ambulanciers et les travailleurs sociaux et le Samu Social, mais ce n'est pas tout : n'importe qui peut aider, à sa juste mesure, et faire beaucoup.  Je n'oublierais pas le sourire de cette homme dont nous nous occupions pendant une maraude, lorsqu'un voisin qui le connaissait bien, est venu prendre de ces nouvelles. Puis nous fûmes rejoints par une 6ème personne, un autre voisin, d'environ mon âge, qui apportait des gateaux et un plat cuisiné.   Dans le contexte actuel, il est plus qu'essentiel de se rappeler ce qui nous rapproche, cet amour universel, aveugle et sans complexité aucune.","(aide aux sans-abri, Pour) (rôle des soignants et travailleurs sociaux, Pour) (solidarité communautaire, Pour)",268.0,"['Pour', 'Pour', 'Pour']","['aide aux sans-abri', 'rôle des soignants et travailleurs sociaux', 'solidarité communautaire']","(solidarité envers les sans-abri, Pour)
(importance de l'aide aux sans-abri, Pour)
(amour universel, Pour) 

"
1549,1687,07/07/2013,Homme,"C'est une garde intéressante permettant de comprendre les préoccupations de personnes dont on ne perçoit pas souvent les préoccupations du quotidien. Concernant les équipes du SAMU Social, j'ai été frappé par l'investissement personnel de chacun des membres vu les situations d'urgences traitées au coup par coup sans pouvoir proposer de solution pérenne. Enfin le plus exigent moralement est d’être confronté à des situations d'échecs auprès de personnes rencontrées régulièrement auxquelles on s'attache.","(SAMU Social, Pour)",103.0,['Pour'],['SAMU Social'],"(garde, Pour)
(équipes du SAMU Social, Pour)
(échecs auprès de personnes rencontrées régulièrement, Contre) 
"
1550,854,29/11/2016,Femme,"C'est la première fois que je faisais une maraude avec la possibilité de proposer un logement aux sans-abris. Cela change beaucoup dans l'approche des personnes qui espèrent une place en hébergement d'urgence en nous voyant arriver, mais malheureusement c'est aussi souvent source de grandes déceptions, le nombre de places étant très restreint. J'espère que de nouveaux centres permettront de répondre à la demande importante de logement d'urgence cet hiver.","(logement aux sans-abris, Pour), (déceptions liées au nombre limité de places, Contre), (nouveaux centres de logement d'urgence, Pour)",90.0,"['Pour', 'Contre', 'Pour']","['logement aux sans-abris', 'déceptions liées au nombre limité de places', ""nouveaux centres de logement d'urgence""]","(maraude pour les sans-abris, Pour)
(nombre de places en hébergement d'urgence, Contre)
(nouveaux centres d'hébergement, Pour) 
"
1551,1967,28/05/2012,Femme,"J'ai été impressionnée par leur manière de parler, d'essayer de trouver des solutions, leur humanité; ne montrant jamais de pitié. Étonnée de voir dans les quartiers chics de Paris des personnes donnant spontanément de la nourriture, des vêtements aux personnes dans la rue ou nous signalant une personne en difficulté quelques rues plus loin; pas autant de déni ou d'indifférence que je pouvais imaginer.  Étonnée par la diversité des personnes, certaines qui ne sortiront pas de la rue (plus l'envie de parler, plus d’hygiène) et d'autres qui se battent avec le gouffre de papiers administratifs, la lutte quotidienne pour rester propres.  Le plus dur de la maraude est de serrer la main des gens pas forcément propres, serrer la main de quelqu'un qui vous dit juste après que ça le ""gratte de partout"", puis après quelques questions penser à la gale puis en partant de nouveau lui serrer la main.  J'ai été bousculée, choquée quand en parlant avec une personne vivant dans la rue depuis plus de dix ans, j'ai appris que sa dernière adresse était dans ma rue, réalisant que tout perdre par un enchainement de situations peut arriver à chacun d'entre nous.","(aide aux sans-abri, Pour), (actions des personnes dans les quartiers chics, Pour), (problèmes d'hygiène et de santé des sans-abri, Neutre)",266.0,"['Pour', 'Pour', 'Neutre']","['aide aux sans-abri', 'actions des personnes dans les quartiers chics', ""problèmes d'hygiène et de santé des sans-abri""]","( maneiras de parler des gens vivant dans la rue,  Pour), (Conditions de vie des gens vivant dans la rue, Contre), ( Impact des situations difficiles sur les individus, Pour) 
"
1552,1312,03/04/2015,Homme,"C'est une expérience particulière, à laquelle nous avons peu l'occasion de participer au cours de nos études. Cette garde apporte un autre regard sur les personnes défavorisées, par rapport à la pensée populaire et aux clichés. Elle permet de réaliser les difficultés auxquelles ces personnes peuvent être confronté qui sont très divers (à la fois soucis d'intégration, de travail non déclarés et des arnaques subient dont profitent certains chefs d'entreprise, problème d'abri pour la nuit, lutter contre le froid, se nourrir...). Enfin, cette garde est tout de même difficile intellectuellement car elle nous met face à la misère humaine.","(garde, Pour)(personnes défavorisées, Pour)(misère humaine, Neutre)",130.0,"['Pour', 'Pour', 'Neutre']","['garde', 'personnes défavorisées', 'misère humaine']","(Expérience, Pour) 
(Perspectuve sur les personnes défavorisées, Pour)
(Difficultés des personnes défavorisées, Pour) 


"
1553,626,26/08/2017,Homme,"Il s'agit d'une expérience très intéressante qui nous permet de réaliser le nombre important de personne n'ayant pas de logement. C'est une tout autre approche à la personne que celle que l'on peut rencontrer dans le milieu hospitalier, plus humaine.  Selon moi, c'est indispensable dans la formation d'un médecin de participer à cette expérience.","(expérience, Pour), (nombre important de personne n'ayant pas de logement, Neutre), (formation d'un médecin, Pour)",69.0,"['Pour', 'Neutre', 'Pour']","['expérience', ""nombre important de personne n'ayant pas de logement"", ""formation d'un médecin""]","(expérience, Pour)
(approche humaine, Pour)
(formation des médecins, Pour) 
"
1554,1816,31/01/2013,Femme,"Cette garde au SAMU social permet de se rendre compte de la réalité de la misère humaine. Nous ne sommes plus mis à distance par une blouse ou par un cadre médical. Aller vers l'autre qui est démuni, désocialisé n'est pas chose aisée. Nous n'avons pas l'habitude de nous arrêter dans la rue pour serrer la main aux SDF dans la vie courante. Et pourtant, ce geste très simple, qui peut sembler repoussant au premier abord, crée un lien de retour parmi les citoyens que nous sommes.     Ce qui m'a le plus frappée pendant la double écoute, c'est la diversité des situations : de l'immigré sans papier au père de famille qui a perdu son emploi. Mais un point commun : où dormir et comment se nourrir?    Cette garde est formatrice et je pense qu'elle doit être maintenue, ne serait-ce que pour le regard différent qu'elle peut nous apporter sur ces hommes et femmes de l'ombre.","(garde au SAMU social, Pour)(misère humaine, Neutre)(image des sans-abri, Pour)",202.0,"['Pour', 'Neutre', 'Pour']","['garde au SAMU social', 'misère humaine', 'image des sans-abri']","(garde au SAMU social, Pour)
(démuni et désocialisé, Pour)
(regard différent sur les personnes dans la rue, Pour) 
"
1555,686,19/07/2017,Femme,"J'avais beaucoup d'appréhension pour cette garde, ayant déjà vécu de mauvaises expériences personnelles avec certains SDF (insultes dans la rue, sdf violents rencontrés pendant mon stage au SMUR). Mais finalement, tous ceux rencontrés pendant la nuit étaient gentils, ça a changé ma vision des choses. J'ai rencontré une famille immigrée qu'on a pu emmener dans un hôtel pour la nuit. Les enfants avaient l'air tellement fatigués... J'ai espéré pour eux qu'ils allaient finir par trouver du travail en France, ne serait ce que pour que leurs enfants puissent vivre normalement. En résumé c'était plutôt une bonne expérience mais je ne comprends pas pourquoi cela est obligatoire dans le cadre de nos études. Ce n'est pas une expérience facile ni psychologiquement ni physiquement (se lever le matin pour aller en stage puis rester éveillé jusqu'à 5h du matin), on devrait avoir le choix de faire cette garde ou non. Néanmoins je suis contente de l'avoir fait pour avoir pu me rendre compte que les gens qui vivent dans la rue ne sont pas toujours des gens dangereux.","(SDF, Neutre) (obligation de la garde, Contre) (famille immigrée, Pour)",225.0,"['Neutre', 'Contre', 'Pour']","['SDF', 'obligation de la garde', 'famille immigrée']","(SDF, Pour)
(Obligation des gardes, Contre)
(Travail pour les immigrés, Pour) 
"
1556,2208,31/08/2011,Femme,"La nuit au samu social a été très enrichissante tant sur le plan du contact avec les personnes en difficulté que sur la solidarité au sein de l'équipe du samu. Une nuit ne suffit pas, je pense qu'il faudrait en faire plusieurs dans l'année car cela n'a rien à voir avec les stages et nous sensibilise à la précarité. J'ai été très bien prise en charge par l'équipe qui était très sympa.","(samu social, Pour) (sensibilisation à la précarité, Pour) (prise en charge par l'équipe, Pour)",86.0,"['Pour', 'Pour', 'Pour']","['samu social', 'sensibilisation à la précarité', ""prise en charge par l'équipe""]","(nuit au samu social, Pour), (sensibilisation à la précarité, Pour), (contact avec les personnes en difficulté, Pour) 
"
1557,2025,18/04/2012,Femme,"La double écoute était aussi instructive que la maraude, voire plus. J'ignorais qu'il existait des places réservées au samu et des places réservées à d'autres organisations dans les centres d'hébergement (je ne m'étais jamais posée la question, mais en y réfléchissant c'est logique). On a eu des appels de personnes seules, de familles (nombreuses) et de couples. Meme lorsque les appelants ne pouvaient être hébergées parce qu'ils l'avaient été les nuits précédentes, on entendait le soulagement dans leur voix lorsque l'écoutant du samu leur disait ""vous me rappelez demain pour me dire comment ça s'est passé"" ou ""je vous dis à demain matin"".  La maraude a commencé au hasard des rues parce qu'il n'y avait pas de signalements puis les signalements se sont enchainés au cours de la nuit. La situation qui m'a le plus marquée était lorsque dans le camion du samu, l'homme que l'on emmenait en centre d'hébergement m'a dit au décours de la conversation ""on va partir en normandie avec ma femme et nos deux enfants pendant une semaine. A 50 km de la mer, dans un centre de vacances payé par la caf. Les enfants pourront faire du poney. On sera hébérgé dans un petit appartement avec une salle de bain, un four et un micro-onde. C'est un rêve qui se réalise.""","(samu, Neutre) (centres d'hébergement, Pour) (vacances en Normandie, Pour)",300.0,"['Neutre', 'Pour', 'Pour']","['samu', ""centres d'hébergement"", 'vacances en Normandie']","(double écoute, Pour)
(centres d'hébergement, Pour)
(maraude, Neutre) 

"
1558,570,23/09/2017,Femme,"J'ai passé ma garde au SAMU social à l'hospice de Saint-Mandé. L'équipe d'infirmiers et d'aide-soignants qui m'a accueilli etait très gentille et attentionnée. Ils m'ont fait visiter l'hospice en m'expliquant les objectifs et l'organisation du samu social. J'ai ensuite assisté au repas avec distribution des médicaments et aux transmissions avec l'équipe de nuit. Je suis partie à 21h. J'ai été déçue au final de n'avoir pas pu monter dans la maraude car à l'hospice il n'y a pas beaucoup d'activité, je me suis un peu ennuyé alors que je ne suis restée que 3h. Je n'ai pas eu de vrai contact avec les hébergés, et il n'y a pas non plus de double écoute... donc à part la distribution des médicaments il n'y a pas grand chose à faire. Je pense qu'il faudrait envoyer tous les étudiants dans les camions car cela doit être plus instructif.","(accueil du personnel, Pour)(activités à l'hospice, Contre)(expérience étudiante, Pour)",214.0,"['Pour', 'Contre', 'Pour']","['accueil du personnel', ""activités à l'hospice"", 'expérience étudiante']","(SAMU social à l'hospice, Pour)
(Maraude, Contre)
(Distribution des médicaments, Neutre) 
"
